session,ts,ax,ay,az,at,v,stroke phase
10,16493,0.528802,0.964853,-0.298228,1.139961,0,
10,16612,0.735424,0.561375,-0.495016,1.049301,0,
10,16731,0.103816,0.971223,-0.767675,1.242327,0,
10,16889,0.068597,1.111379,-0.139375,1.122182,0,
10,17017,0.904479,1.336477,-0.535322,1.700242,0,
10,17156,0.618025,0.247088,-1.303507,1.463605,0,
10,17275,0.237652,0.113303,-0.80561,0.847539,0,
10,17395,0.202432,0.041102,-0.651498,0.683461,0,
10,17527,-0.429176,0.60597,-0.779529,1.076596,0,
10,17663,-0.095762,0.387243,-0.314825,0.508175,0,
10,17799,-0.19203,0.918134,-0.257922,0.972815,0,
10,17935,-0.443264,1.353465,-0.02557,1.424431,0,
10,18070,-1.009129,1.818526,-0.357502,2.110257,0,
10,18206,1.583047,0.833192,0.194927,1.799512,0,
10,18334,-0.999737,1.793043,-0.646757,2.152387,0,
10,18481,0.272871,0.699407,0.002881,0.750758,0,
10,18613,0.124948,1.315241,-0.677579,1.484784,0,
10,18733,-0.330561,0.996706,-0.447598,1.141507,0,
10,18869,-0.093414,0.882034,-0.144117,0.898599,0,
10,19004,0.263479,1.071031,-0.613563,1.262137,0,
10,19124,0.683769,0.29593,-1.53823,1.709171,0,
10,19243,0.326875,0.242841,-0.779529,0.87948,0,
10,19362,0.218868,0.026237,-0.976317,1.000893,0,
10,19492,-0.269513,0.276818,-0.698917,0.798593,0,
10,19662,-0.274209,0.380872,-0.530581,0.708357,0,
10,19806,0.089729,0.631453,-0.369357,0.737027,0,
10,19925,-0.224901,1.149603,-0.336163,1.218677,0,
10,20072,-0.732066,1.557327,-0.395437,1.765661,0,
10,20208,0.289307,0.756743,-0.746336,1.101534,0,
10,20327,0.087381,1.969299,-0.473678,2.027349,0,
10,20458,-0.210814,1.245163,-0.627789,1.410317,0,
10,20607,0.357399,0.714272,-0.414404,0.899805,0,
10,20726,0.561674,0.690913,-0.890963,1.259624,0,
10,20845,0.16956,0.718519,-0.587483,0.943481,0,
10,20964,0.129644,1.126244,-0.506871,1.241834,0,
10,21092,0.47245,1.610417,-0.447598,1.73695,0,
10,21211,0.998399,1.020065,-1.189702,1.858151,0,
10,21331,0.352703,0.285312,-1.301136,1.377954,0,
10,21461,0.380879,0.096315,-0.841174,0.928396,0,
10,21594,-0.020627,0.225852,-0.789013,0.82096,0,
10,21729,-0.037063,0.143033,-0.803239,0.816716,0,
10,21865,-0.001843,0.23647,-0.75582,0.79195,0,
10,22021,-0.034715,0.482803,-0.722627,0.869766,0,
10,22168,0.035725,0.862922,-0.513984,1.005032,0,
10,22287,-0.116894,1.077402,-0.359873,1.141914,0,
10,22423,-0.520748,1.062537,-0.314825,1.22445,0,
10,22568,-0.403348,1.02856,-0.172569,1.118215,0,
10,22716,-0.246033,0.87991,0.107202,0.919927,0,
10,22836,-0.135678,0.839562,0.20204,0.874125,0,
10,22955,0.103816,0.841686,0.156992,0.862473,0,
10,23086,0.023985,0.916011,-0.148859,0.928337,0,
10,23205,-0.250729,0.843809,-0.331422,0.940595,0,
10,23341,-0.602927,0.622959,-0.265035,0.906555,0,
10,23476,-0.837726,0.472186,-0.27689,1.000705,0,
10,23612,-0.926949,0.27257,-0.257922,1.000027,1,
10,23761,-0.933993,0.094191,-0.243697,0.969847,1,
10,23936,-0.84477,-0.073571,-0.118037,0.856143,1,
10,24072,-0.957473,-0.075694,-0.269777,0.997629,1,
10,24208,-1.067828,0.015619,-0.438114,1.154316,1,
10,24344,-0.957473,0.05172,-0.461823,1.064288,1,
10,24479,-0.922253,-0.03747,-0.45471,1.028939,1,
10,24636,-0.879989,0.002878,-0.449969,0.988363,1,
10,24796,-0.912861,0.045349,-0.47842,1.031629,1,
10,24943,-0.952777,-0.028976,-0.371728,1.023135,1,
10,25079,-0.990345,-0.113918,-0.409663,1.077768,1,
10,25215,-0.976257,-0.120289,-0.331422,1.037972,1,
10,25350,-0.999737,-0.150019,-0.295857,1.053333,1,
10,25495,-0.931645,-0.258321,-0.196278,0.986518,1,
10,25630,-1.051392,-0.073571,-0.146488,1.064095,1,
10,25766,-1.265059,-0.090559,-0.054022,1.269446,1,
10,25943,-1.304975,-0.589597,0.332442,1.470069,1,
10,26078,-0.891729,-0.610833,0.427279,1.162267,1,
10,26214,-0.316473,-0.396353,0.50552,0.716101,1,
10,26361,-0.260121,-0.693652,0.282652,0.792911,1,
10,26497,-0.591187,-0.570485,0.206782,0.84718,1,
10,26633,-0.77433,-0.381488,0.22812,0.892837,1,
10,26769,-0.894077,-0.332646,0.266055,0.99036,1,
10,26913,-0.748502,-0.636315,0.17596,0.998055,1,
10,27062,-0.875293,-0.339016,0.382231,1.013495,1,
10,27218,-0.959821,-0.307163,0.410683,1.08824,1,
10,27354,-1.08896,-0.339016,0.462843,1.230849,1,
10,27490,-0.71563,-0.477048,0.579019,1.036805,1,
10,27626,-0.816594,-0.423959,0.462843,1.029947,1,
10,27773,-0.818942,-0.383611,0.515004,1.040698,1,
10,27908,-0.720326,-0.559867,0.458101,1.020871,1,
10,28056,-0.863553,-0.409094,0.593245,1.124732,1,
10,28205,-0.560663,-0.517396,0.484182,0.903589,1,
10,28340,-0.624059,-0.479172,0.621696,1.002777,1,
10,28485,-0.699194,-0.477048,0.612213,1.04463,1,
10,28621,-0.804854,-0.313534,0.699937,1.111758,1,
10,28756,-0.558315,-0.432453,0.792404,1.061431,1,
10,28892,-0.565359,-0.362376,0.716534,0.982022,1,
10,29028,-0.393956,-0.508902,0.6051,0.883362,1,
10,29164,-0.457352,-0.666045,0.624067,1.020905,1,
10,29313,-0.346997,-0.49616,0.709421,0.932663,1,
10,29449,-0.325865,-0.602338,0.576648,0.895278,1,
10,29585,-0.372825,-0.617203,0.579019,0.924771,1,
10,29732,-0.379869,-0.564114,0.531601,0.863206,1,
10,29896,-0.386912,-0.619327,0.600358,0.945355,1,
10,30032,-0.38926,-0.570485,0.562423,0.890672,1,
10,30168,-0.384564,-0.58535,0.552939,0.892337,1,
10,30304,-0.292993,-0.642686,0.55531,0.898476,1,
10,30453,-0.398652,-0.612956,0.512633,0.89299,1,
10,30600,-0.321169,-0.668169,0.50552,0.897301,1,
10,30735,-0.476136,-0.721258,0.45336,0.975937,1,
10,30871,-0.440916,-0.759482,0.372748,0.954024,1,
10,31007,-0.283601,-0.767976,0.550568,0.986581,1,
10,31143,-0.356389,-0.812571,0.394086,0.97087,1,
11,49,-0.253077,-0.708517,0.318216,0.816888,0,
11,145,-0.236641,-0.717011,0.358522,0.835848,0,
11,288,-0.217858,-0.708517,0.35378,0.821351,0,
11,407,-0.231945,-0.695775,0.337184,0.807214,0,
11,526,-0.243685,-0.721258,0.341925,0.834571,0,
11,646,-0.187334,-0.693652,0.389344,0.817212,0,
11,765,-0.229597,-0.714887,0.375119,0.839341,0,
11,884,-0.335257,-0.700022,0.446247,0.895301,0,
11,1024,-0.262469,-0.646933,0.496036,0.856426,0,
11,1156,-0.093414,-0.205232,1.03424,1.058536,0,
11,1275,-0.445612,-0.693652,0.135654,0.835539,0,
11,1415,-0.816594,-0.457936,0.209153,0.95931,0,
11,1534,-0.950429,-0.71064,0.133283,1.19419,0,
11,1653,-0.631103,-0.653304,0.349038,0.973101,0,
11,1783,-0.443264,-0.517396,0.545826,0.872988,0,
11,1903,-0.419784,-0.528014,0.503149,0.841532,0,
11,2022,-0.675715,-0.500407,0.450989,0.954143,0,
11,2154,-0.854162,-0.349634,0.560052,1.07958,0,
11,2273,-0.800158,-0.381488,0.633551,1.089574,0,
11,2393,-0.73911,-0.347511,0.690454,1.069474,0,
11,2512,-0.565359,-0.515272,0.733131,1.059536,0,
11,2631,-0.457352,-0.553496,0.695195,0.999413,0,
11,2759,-0.638147,-0.670292,0.612213,1.109652,0,
11,2890,-0.43622,-0.249827,0.579019,0.766789,0,
11,3009,-0.513704,-0.296545,0.538713,0.801276,0,
11,3141,-0.647539,-0.583226,0.446247,0.979079,0,
11,3261,-1.070176,-0.362376,0.498407,1.23491,0,
11,3400,-0.990345,-0.237085,0.190185,1.035936,0,
11,3520,-0.931645,-0.453689,0.15225,1.047366,0,
11,3639,-0.79781,-0.328398,0.218637,0.890027,0,
11,3758,-0.985649,-0.440947,0.123799,1.08686,0,
11,3877,-0.957473,-0.487666,0.325329,1.12268,0,
11,3997,-0.858858,-0.383611,0.654889,1.146156,0,
11,4138,-0.206118,-0.536508,0.237604,0.621917,0,
11,4295,-0.600579,-0.455812,-0.592225,0.958744,0,
11,4431,-0.405696,-0.549249,-0.42863,0.806218,0,
11,4567,0.197736,-0.538631,-0.397808,0.698194,0,
11,4686,0.284611,0.523151,-0.203391,0.629332,0,
11,4805,0.336267,0.871416,0.322958,0.988303,0,
11,4925,-0.600579,1.652888,0.133283,1.76366,0,
11,5060,-1.002085,1.638023,-0.065876,1.921362,0,
11,5192,0.085033,2.727412,-0.248439,2.740024,0,
11,5322,-0.283601,1.166591,-0.189165,1.21538,0,
11,5450,0.622721,1.429914,-1.168363,1.94872,0,
11,5585,0.028681,0.782226,-0.042167,0.783887,0,
11,5725,-0.283601,1.782425,0.270797,1.825048,0,
11,5871,1.881241,2.343047,-3.159953,4.360533,0,
11,5991,0.44897,0.185504,-0.632531,0.797547,0,
11,6110,-0.114546,0.346895,-0.45471,0.583283,0,
11,6242,-0.149766,0.582611,-0.698917,0.922145,0,
11,6362,0.402011,1.043425,-0.016087,1.118305,0,
11,6481,-0.116894,0.752496,0.638293,0.993646,0,
11,6600,-0.631103,1.30887,0.8825,1.70007,0,
11,6735,-0.555967,1.315241,-0.606451,1.551367,0,
11,6874,-1.276799,1.88648,-0.018457,2.278017,0,
11,6993,0.162516,1.102884,0.346667,1.167452,0,
11,7113,0.648549,1.491497,-0.490275,1.69869,0,
11,7311,-0.161506,1.268523,-0.10144,1.28278,0,
11,7441,0.178952,2.16042,-0.139375,2.172295,0,
11,7561,2.585637,2.056365,-3.017697,4.474444,0,
11,7680,0.115556,0.644194,-0.246068,0.699206,0,
11,7799,-0.455004,0.380872,-0.274519,0.653799,0,
11,7918,-0.285949,0.351142,-0.163085,0.481315,0,
11,8038,0.023985,1.071031,0.062154,1.073101,0,
11,8190,-0.621711,1.400184,0.370377,1.57614,0,
11,8318,-0.370477,1.79729,0.607471,1.93301,0,
11,8437,-0.13333,1.054042,-0.611192,1.225699,0,
11,8557,0.035725,1.865244,0.560052,1.947837,0,
11,8676,0.077989,0.750373,0.351409,0.832244,0,
11,8795,0.942047,1.047672,-0.893334,1.668267,0,
11,8926,0.237652,1.550957,-0.834061,1.776964,0,
11,9045,1.209718,2.419495,1.091142,2.916842,0,
11,9178,1.345901,1.217557,-0.248439,1.831834,0,
11,9297,0.446622,-0.21585,-0.241326,0.551634,0,
11,9427,0.338615,0.321412,-0.592225,0.75412,0,
11,9546,-0.001843,0.811956,-0.170198,0.829604,0,
11,9674,-0.030019,1.098637,-0.312454,1.142599,0,
11,9793,-0.511356,1.054042,0.166476,1.183302,0,
11,9913,-0.804854,2.030882,-0.082473,2.186109,0,
11,10032,0.026333,0.983965,0.074009,0.987096,0,
11,10164,-1.107744,2.192273,-0.433372,2.494187,0,
11,10312,0.153124,0.988212,-0.134634,1.009027,0,
11,10462,0.730729,1.05829,-1.142283,1.720102,0,
11,10581,-0.328213,1.540339,-0.5045,1.65375,0,
11,10717,-0.095762,2.181656,0.436763,2.227005,0,
11,10836,2.059688,1.283388,-2.024273,3.160234,0,
11,10956,0.592197,0.242841,-0.566145,0.854511,0,
11,11084,0.207128,0.582611,-0.715514,0.945673,0,
11,11216,0.46071,0.444579,-0.393066,0.751269,0,
11,11335,0.16956,0.716396,-0.080102,0.740533,0,
11,11454,-0.337605,1.578563,0.313474,1.644416,0,
11,11574,-0.779026,1.756943,-0.238955,1.936705,0,
11,11710,0.188344,1.296129,-0.155972,1.318996,0,
11,11840,-0.75085,1.268523,-0.433372,1.536469,0,
11,11987,0.552282,1.432037,-0.511613,1.617867,0,
11,12106,0.78708,2.049994,-0.874367,2.363576,0,
11,12238,-0.030019,1.956558,-0.651498,2.062394,0,
11,12383,0.131992,1.952311,0.583761,2.041988,0,
11,12502,2.353186,1.071031,-1.827485,3.166117,0,
11,12621,0.46071,1.09439,-0.691804,1.374241,0,
11,12741,-0.260121,0.32566,-0.243697,0.48281,0,
11,12897,-0.196726,1.230298,-0.556661,1.364627,0,
11,13033,-0.138026,0.824697,0.6051,1.032145,0,
11,13152,-1.074872,2.113702,0.064525,2.372182,0,
11,13301,0.625069,0.794968,-0.397808,1.086709,0,
11,13431,-0.870597,2.264475,-0.606451,2.500714,0,
11,13567,0.085033,1.27914,0.171218,1.293347,0,
11,13686,0.690813,0.735508,-0.817464,1.298631,0,
11,13814,0.045117,1.58281,-0.883851,1.813426,0,
11,13933,-0.067586,1.888604,0.007623,1.889828,0,
11,14052,0.709597,1.621034,0.007623,1.769559,0,
11,14172,0.932655,0.293806,-1.972112,2.201226,0,
11,14304,0.488886,-0.033223,-0.07536,0.495775,0,
11,14440,0.028681,0.792844,-0.660982,1.032629,0,
11,14570,0.289307,0.531645,-0.153601,0.624451,0,
11,14689,-1.171139,1.508485,-0.457081,1.963675,0,
11,14837,-0.06289,1.672,0.133283,1.678482,0,
11,14956,-0.210814,0.678171,-0.215246,0.742085,0,
11,15100,-0.781374,1.754819,-0.490275,1.982499,0,
11,15269,-0.170898,0.920258,0.062154,0.938053,0,
11,15388,0.000505,1.12412,-1.047445,1.536486,0,
11,15508,-0.781374,1.51698,-0.492645,1.776083,0,
11,15655,-0.290645,1.364083,0.135654,1.401285,0,
11,15774,0.836388,1.257905,-1.500295,2.129027,0,
11,15893,0.254088,0.242841,-0.468936,0.586032,0,
11,16012,0.155472,0.244964,-0.464194,0.547408,0,
11,16132,-0.278905,0.310795,-0.471307,0.629692,0,
11,16281,-0.088718,0.582611,-0.122779,0.601981,0,
11,16428,-0.377521,1.138985,-0.035054,1.200432,0,
11,16602,-0.53014,1.807908,-0.217616,1.896559,0,
11,16738,1.14867,0.956358,0.204411,1.508591,0,
11,16857,-1.319063,1.756943,-0.936011,2.388073,0,
11,16993,0.054509,1.166591,-0.267406,1.198087,0,
11,17112,0.74012,0.871416,-0.369357,1.201486,0,
11,17243,-0.368129,1.355589,-1.120945,1.797124,0,
11,17392,-0.267165,1.408678,-0.158343,1.442506,0,
11,17528,0.378531,1.36833,0.066896,1.421298,0,
11,17647,1.613571,0.603847,-0.815093,1.905943,0,
11,17786,0.326875,0.308671,-0.506871,0.677527,0,
11,17906,-0.248381,0.389367,-0.350389,0.579717,0,
11,18061,0.016941,0.642071,-0.248439,0.688668,0,
11,18180,-0.19203,1.009448,0.339554,1.0822,0,
11,18300,-1.396546,2.120072,-0.262664,2.552262,0,
11,18449,0.977267,0.852304,0.346667,1.342256,0,
11,18568,-1.288539,2.179532,-0.42863,2.56796,0,
11,18704,0.080337,1.421419,0.081122,1.425997,0,
11,18823,0.129644,1.226051,-0.295857,1.267888,0,
11,18942,0.411403,0.824697,-0.601709,1.10065,0,
11,19062,-0.476136,1.491497,-0.10144,1.568936,0,
11,19197,-0.403348,1.357712,0.062154,1.417722,0,
11,19325,0.888044,1.831267,-0.281632,2.054624,0,
11,19469,0.294003,0.474309,-1.090122,1.224653,0,
11,19588,0.308091,0.036855,-0.746336,0.808267,0,
11,19707,0.009897,0.045349,-0.85777,0.859025,0,
11,19838,0.162516,-0.139401,-0.599338,0.636435,0,
11,19973,0.087381,0.013496,-0.561403,0.568323,0,
11,20113,0.005201,-0.003493,-0.632531,0.632562,0,
11,20249,0.019289,0.145157,-0.691804,0.707132,0,
11,20381,-0.184986,0.329907,-0.618305,0.724817,0,
12,344,0.197736,-0.438824,0.863532,0.988612,0,
12,465,0.223564,-0.432453,0.899096,1.022434,0,
12,595,0.232956,-0.474924,0.846936,0.99856,0,
12,714,0.200084,-0.432453,0.887242,1.007098,0,
12,833,0.190692,-0.455812,0.870645,1.001075,0,
12,953,0.242348,-0.432453,0.8825,1.012203,0,
12,1072,0.167212,-0.464307,0.901467,1.027708,0,
12,1204,0.207128,-0.491913,0.825597,0.983103,0,
12,1334,0.1226,-0.474924,0.80663,0.944053,0,
12,1454,0.20478,-0.481295,0.880129,1.02382,0,
12,1573,0.14608,-0.455812,0.8825,1.003947,0,
12,1692,0.155472,-0.438824,0.884871,0.999867,0,
12,1831,0.108512,-0.438824,0.887242,0.995761,0,
12,1950,0.115556,-0.438824,0.873016,0.983909,0,
12,2070,0.080337,-0.4367,0.856419,0.964684,0,
12,2202,0.11086,-0.428206,0.899096,1.00201,0,
12,2321,0.153124,-0.419712,0.875387,0.982806,0,
12,2441,0.127296,-0.451565,0.873016,0.991097,0,
12,2560,0.141384,-0.451565,0.875387,0.995089,0,
12,2710,0.117904,-0.394229,0.894354,0.984473,0,
12,2830,0.127296,-0.447318,0.901467,1.014367,0,
12,2949,0.171908,-0.474924,0.918064,1.04783,0,
12,3076,0.080337,-0.46643,0.818484,0.945478,0,
12,3220,0.20478,-0.415465,0.880129,0.994571,0,
12,3339,0.070945,-0.426082,0.899096,0.997474,0,
12,3459,0.129644,-0.383611,0.937031,1.020781,0,
12,3578,0.139036,-0.383611,0.953628,1.037253,0,
12,3697,0.108512,-0.366623,0.927548,1.00326,0,
12,3816,0.129644,-0.360252,0.941773,1.016625,0,
12,3936,0.139036,-0.353881,0.951257,1.024428,0,
12,4055,0.15782,-0.349634,0.963112,1.036694,0,
12,4187,0.139036,-0.34114,0.95837,1.026733,0,
12,4307,0.09912,-0.347511,0.951257,1.017585,0,
12,4434,0.148428,-0.324151,0.951257,1.015872,0,
12,4553,0.129644,-0.328398,0.991563,1.052545,0,
12,4684,0.124948,-0.324151,0.979708,1.039478,0,
12,4803,0.164864,-0.330522,0.979708,1.047021,0,
12,4922,0.13434,-0.317781,0.979708,1.038682,0,
12,5075,0.178952,-0.268939,0.986821,1.038349,0,
12,5205,0.155472,-0.271062,1.029498,1.075878,0,
12,5325,0.143732,-0.317781,1.001047,1.060065,0,
12,5444,0.131992,-0.404847,0.906209,1.001268,0,
12,5563,0.19304,-0.46006,0.910951,1.038629,0,
12,5682,0.153124,-0.351758,0.891984,0.970987,0,
12,5810,0.113208,-0.356005,0.925177,0.997751,0,
12,5929,0.087381,-0.37724,0.899096,0.978938,0,
12,6062,0.164864,-0.409094,0.963112,1.059303,0,
12,6192,0.202432,-0.309286,1.03424,1.098312,0,
12,6322,0.153124,-0.383611,0.927548,1.015357,0,
12,6442,0.073293,-0.351758,0.889613,0.959435,0,
12,6561,0.270523,-0.398476,0.875387,0.999134,0,
12,6680,0.366791,-0.307163,0.95837,1.071148,0,
12,6799,0.21652,-0.288051,0.960741,1.026098,0,
12,6919,0.131992,-0.294421,0.920435,0.975349,0,
12,7038,0.190692,-0.40697,0.937031,1.039238,0,
12,7179,0.237652,-0.396353,0.939402,1.046924,0,
12,7335,0.275219,-0.343263,0.925177,1.024464,0,
12,7454,0.315135,-0.364499,0.884871,1.007554,0,
12,7584,0.294003,-0.164884,0.80663,0.874229,0,
12,7715,0.500626,-0.423959,0.526859,0.841396,0,
12,7834,0.728381,-0.385735,0.192556,0.846408,0,
12,7953,0.674377,0.115427,0.346667,0.766998,0,
12,8086,0.594545,-0.056582,0.519746,0.791721,0,
12,8205,0.657941,-0.001369,0.313474,0.728803,0,
12,8324,0.711945,0.119674,0.232862,0.758559,0,
12,8443,0.79882,0.075079,0.166476,0.819429,0,
12,8571,0.927959,0.11755,0.145137,0.946568,0,
12,8690,0.742468,-0.003493,-0.248439,0.782939,0,
12,8810,0.451318,-0.005617,-0.115666,0.465938,0,
12,8929,0.373835,0.094191,-0.355131,0.524159,0,
12,9073,0.094425,-0.043841,-0.17731,0.205614,0,
12,9192,0.15782,0.072955,-0.274519,0.324947,0,
12,9311,0.033377,-0.43033,-0.359873,0.561966,0,
12,9430,0.143732,0.818327,-0.383582,0.915125,0,
12,9550,0.277567,0.077202,-0.492645,0.570704,0,
12,9689,0.089729,0.05809,-0.549548,0.559847,0,
12,9809,0.113208,0.015619,-0.620676,0.631109,0,
12,9936,0.075641,0.140909,-0.5045,0.529242,0,
12,10069,0.148428,0.132415,-0.521097,0.557769,0,
12,10199,0.096772,0.077202,-0.642015,0.653841,0,
12,10318,0.16956,0.100562,-0.646757,0.676134,0,
12,10437,-0.008887,0.134539,-0.559032,0.575062,0,
12,10584,0.11086,0.321412,-0.298228,0.452257,0,
12,10704,0.22826,0.824697,0.055042,0.857472,0,
12,10823,-0.041759,1.3386,-0.198649,1.353904,0,
12,10975,0.481842,1.833391,0.332442,1.924581,0,
12,11107,1.585395,1.400184,0.052671,2.115837,0,
12,11226,-0.990345,1.491497,0.014736,1.790409,0,
12,11365,0.733077,1.519103,0.232862,1.702733,0,
12,11484,-1.429418,1.563698,0.417795,2.159384,0,
12,11603,-0.607623,0.992459,-0.447598,1.246806,0,
12,11739,-0.619363,1.041301,-1.317733,1.790067,0,
12,11891,0.521758,2.21988,-1.139912,2.549411,0,
12,12055,-0.44796,1.684741,-0.035054,1.743631,0,
12,12191,-1.330803,0.308671,-0.018457,1.366256,0,
12,12327,-0.069934,0.412726,-0.985801,1.070998,0,
12,12463,-0.15681,0.586858,-0.476049,0.771761,0,
12,12598,-0.302385,1.068907,-0.340905,1.161988,0,
12,12743,-0.607623,1.217557,0.009994,1.36079,0,
12,12905,0.331571,1.404431,0.320587,1.478222,0,
12,13024,0.817604,1.289758,-0.198649,1.53994,0,
12,13157,-1.607865,1.200568,0.213895,2.018005,0,
12,13276,0.040421,1.858874,-0.359873,1.89382,0,
12,13395,-0.663975,1.204816,0.021848,1.375834,0,
12,13515,-1.084264,0.860798,-0.691804,1.547642,0,
12,13662,-0.262469,1.024312,-0.348018,1.113204,0,
12,13798,0.258783,1.962928,-0.608822,2.071405,0,
12,13949,-1.060784,0.54014,-2.752152,2.998559,0,
12,14085,-0.964517,-0.13303,-0.734481,1.219612,0,
12,14243,0.256435,0.474309,-0.535322,0.759802,0,
12,14362,-0.170898,0.342648,-0.563774,0.681509,0,
12,14498,-0.497268,0.835315,-0.457081,1.074221,0,
12,14654,-0.478484,1.296129,-0.129892,1.387721,1,
12,14855,0.359747,1.623158,0.028961,1.662798,1,
12,14975,0.190692,1.219681,-0.431001,1.307572,1,
12,15094,-1.539773,1.206939,0.104831,1.959233,1,
12,15213,0.294003,1.415049,-0.087215,1.447897,1,
12,15357,-0.922253,1.071031,0.211524,1.429126,1,
12,15476,-0.917557,1.024312,-0.45471,1.448409,1,
12,15631,0.075641,1.633776,-0.431001,1.691362,1,
12,15751,-0.43622,1.911963,-0.103811,1.96384,1,
12,15886,-1.208707,0.648441,-1.099606,1.758005,1,
12,16022,-0.222553,0.05172,-0.487904,0.538753,1,
12,16158,0.129644,0.193999,-0.459452,0.515305,1,
12,16277,-0.208466,0.501916,-0.525839,0.75623,1,
12,16426,-0.330561,0.714272,-0.305341,0.844209,1,
12,16562,-0.555967,1.071031,-0.072989,1.208939,1,
12,16698,-0.339953,1.432037,-0.020828,1.471982,1,
12,16873,0.348007,1.495744,-0.115666,1.540045,1,
12,16992,-0.15681,1.189951,-0.027941,1.200563,1,
12,17157,-0.755546,1.618911,-0.07536,1.788128,0,
12,17292,-0.187334,0.792844,0.213895,0.842286,0,
12,17412,-1.612561,0.389367,0.033703,1.659245,0,
12,17544,-0.480832,1.544586,-0.715514,1.768871,0,
12,17680,0.237652,1.965052,-0.2271,1.992356,0,
12,17799,-0.755546,1.661382,0.10246,1.827988,0,
12,17918,-1.044348,0.470062,1.079288,1.573685,0,
12,18038,-0.095762,-0.092683,-0.862512,0.872747,0,
12,18173,-0.292993,0.20674,-0.760562,0.840857,0,
12,18320,-0.370477,0.455197,-0.715514,0.925428,0,
12,18476,-0.917557,0.941494,-0.431001,1.383504,0,
12,18625,-0.38926,1.12412,0.123799,1.196033,0,
12,18744,-0.053499,1.332229,0.237604,1.354309,0,
12,18863,0.11086,1.587057,-0.343276,1.627538,0,
12,18982,-1.192271,1.081649,-0.113295,1.613788,0,
12,19118,-0.372825,1.795167,-1.068784,2.122244,0,
12,19254,-0.229597,0.856551,0.088235,0.891168,0,
12,19373,-1.469334,0.816203,-0.758191,1.843904,0,
12,19509,-0.16855,1.062537,-0.713143,1.290723,0,
12,19679,0.021637,1.521227,0.282652,1.547414,0,
12,19798,-1.175835,-0.198861,-3.385193,3.589104,0,
12,19942,-0.835378,-0.018358,-0.909931,1.235381,0,
12,20089,0.085033,0.102685,-0.634902,0.648749,0,
12,20208,0.021637,0.278941,-0.530581,0.599827,0,
12,20328,-0.227249,0.601723,-0.409663,0.762585,0,
12,20464,-0.49492,1.017942,-0.476049,1.227914,0,
12,20613,-0.184986,1.315241,-0.082473,1.330744,0,
12,20748,0.195388,1.510609,0.147508,1.530319,0,
12,20868,0.477146,1.374701,-0.063505,1.456538,0,
12,20998,-1.079568,1.049795,0.254201,1.52714,0,
12,21117,0.13434,1.669876,-0.246068,1.693246,0,
12,21236,-0.47144,0.890528,0.223378,1.032082,0,
12,21351,-1.236883,0.6357,-0.27689,1.417979,0,
12,21487,-0.415088,1.298252,0.185443,1.375553,0,
12,21631,0.056857,1.646517,-0.210504,1.660892,0,
12,21750,-1.807444,2.43436,-3.368596,4.532152,0,
12,21886,-0.901121,-0.039594,-0.366986,0.973789,0,
12,22042,0.498278,0.251335,-0.329051,0.647861,0,
12,22161,-0.257773,0.132415,-0.440485,0.527264,0,
12,22308,-0.243685,0.291683,-0.340905,0.510566,0,
12,22444,-0.300037,0.650565,-0.12515,0.727269,0,
12,22580,-0.574751,1.022189,-0.262664,1.201749,0,
12,22737,-0.210814,1.366207,0.038445,1.38291,0,
12,22856,0.303395,1.527598,-0.080102,1.559493,0,
12,22976,-0.079326,1.117749,-0.167827,1.133059,0,
12,23123,-1.016173,1.374701,0.168847,1.717824,0,
12,23242,0.338615,1.128367,0.107202,1.182948,0,
12,23361,-0.663975,0.495545,0.550568,0.994762,0,
12,23481,-1.452898,0.6357,-0.551919,1.679179,0,
12,23627,-0.307081,1.277017,-0.274519,1.341801,0,
12,23776,-0.13333,1.844009,-0.094328,1.851227,0,
12,23912,-1.45055,0.771608,-2.315899,2.839518,0,
12,24048,-0.842422,0.29593,-0.577999,1.063641,0,
12,24223,0.185996,0.376625,-0.516355,0.66563,0,
12,24342,-0.14507,0.08782,-0.47842,0.507586,0,
12,24478,-0.246033,0.366007,-0.395437,0.592338,0,
12,24634,-0.574751,0.614464,-0.262664,0.881418,0,
12,24794,-0.292993,1.075278,0.413054,1.188563,0,
12,24914,-0.311777,1.514856,0.213895,1.561328,0,
12,25033,0.632113,1.557327,-0.103811,1.683928,0,
12,25152,-0.271861,1.132614,0.244717,1.190214,0,
12,25271,-0.685107,0.918134,0.424908,1.221838,0,
12,25391,0.089729,1.18358,0.216266,1.206517,0,
12,25519,-0.16855,0.493421,0.628809,0.816869,0,
12,25638,-0.478484,0.094191,0.83271,0.965,0,
12,25770,-0.621711,-0.188243,0.716534,0.967151,0,
12,25906,-1.12418,-0.062953,0.209153,1.145202,0,
12,26042,-0.882337,-0.302916,-0.170198,0.948285,0,
12,26178,-0.318821,-0.288051,-0.615934,0.750996,0,
12,26352,0.242348,-0.334769,-0.549548,0.687609,0,
12,26488,0.538194,-0.179749,-0.473678,0.739143,0,
12,26624,0.852824,-0.092683,-0.063505,0.860193,0,
12,26760,0.780036,-0.018358,0.282652,0.829871,0,
12,26879,0.75186,-0.041717,0.441505,0.872904,0,
12,27040,0.75186,-0.113918,0.484182,0.901501,0,
12,27159,0.643853,-0.239209,0.472327,0.833583,0,
12,27279,0.672029,0.02199,0.574278,0.884252,0,
12,27398,0.78708,0.221605,0.849307,1.178951,0,
